"Target"	"x90_1"	"x90_2"	"x60_1"
1	0.273921078441128	0.337821070804745	-0.750416563053055
1	-0.865725072554703	-1.15852081450655	-1.87493631137799
1	-1.69117552663938	-1.23866763635543	-0.660063365412512
1	-0.528571125298412	-1.46326648377196	-0.926014705732085
1	0.945859273082975	-1.07113160843044	-1.44172001953427
1	0.44023282455371	1.18957604676491	-0.940378664006172
1	-0.141534233865175	1.26284329765984	-0.676774032912173
1	-0.729459307160902	0.640137122601468	-0.393429549421465
1	-0.900296200241512	-0.7077061793637	0.794209116422366
1	-0.829348182898482	-2.51675472239237	0.224343942134677
1	-1.37879589871053	0.547601087337941	-0.866378012159103
1	-0.697139671848288	-0.43409011966015	-0.482803404626113
1	-0.984958311059373	1.81046237099034	0.822674744047981
1	-1.212302820288	-0.282566102046044	-0.717767350261434
1	1.77063686090923	-1.1117546741204	0.728174383612868
1	-1.67697917506231	-0.785582118704268	-0.770929861098104
1	0.219472021372835	-2.74053494008892	0.306814265376787
1	0.392031334906197	-2.89544661619321	1.45700942189184
1	0.00134668241259339	-0.384599201694918	0.67731874644115
1	0.646933556720102	0.192825394609902	1.35056996732412
1	0.643744275225595	-0.645571550961524	-0.898992784031725
1	-0.629838545580933	0.536107269237973	-0.616635956800019
1	-0.904237120563686	0.378013852517182	1.06426646000121
1	-0.968058614481379	1.0111123530653	-0.673896699184391
1	-1.17244858639724	-1.26787379137064	-0.392899278444703
1	-0.111799144781347	0.449239958164276	0.751656914703806
1	-1.23021317505245	1.06508194462406	1.064665814707
1	-2.98173909507619	-0.63008206854961	-0.8232315672386
1	-1.63402756274666	-4.04526782523759	-1.40062981580293
1	1.38728332534249	-1.21592508535969	-0.517966370002114
1	-0.609485595390606	-0.479364610870978	0.928043278586189
1	-0.0262154908892925	1.04941246958812	-0.403353577699707
1	0.0837278360654394	-0.829337701516256	-0.69058582100174
1	-1.13382940496748	-0.746412626271008	-0.825028821797432
1	0.120533864630445	-0.0867757570186264	-1.55916600682435
1	-0.784085484113327	0.505994295699057	-0.267163394576423
1	-1.06420959129091	0.448167026771681	-0.517117206995028
1	-1.52601720568226	-2.43555717355121	-2.29194001118744
1	-0.761371108387018	-1.43659922657976	0.578539577511202
1	-1.61835775166158	-0.424876173183359	-0.759894849756106
1	-1.88035220938052	-2.39173494672572	-0.25578234647373
1	-1.13313300801515	-1.89007004450482	-0.302480894820477
1	-0.877372091630739	-0.407021325941253	-0.619950648858554
1	-2.44525692054483	1.78130524922714	0.750094628135944
1	-0.463857192642228	-2.27440367756987	-0.753819300048529
1	-1.00686262426131	-1.59960145482282	-2.17752253245387
1	0.685466433226421	0.935562696957231	-0.23407791892839
1	-0.0604308781250318	-0.399616941485355	0.270736822936995
1	-0.232179427546002	-1.02194583923397	-1.43442004170533
1	0.43410411928999	-1.72250428479688	0.768840142357709
1	-2.45038717458634	-0.337551742175276	0.882256093295508
1	-1.22611015920684	-1.05874931795804	0.088256276344144
1	-1.98538091879438	0.491823179325154	0.462835359952419
1	-0.251579780827874	-0.0510444273679206	0.197854336985893
1	-1.14632566953433	-0.600312173439057	-1.03319901018958
1	-0.50895499282681	-1.60521938733999	-1.90825266446446
1	-0.141771028225238	0.253175305207865	0.487968207890043
1	1.75257888889691	-0.377494002082693	0.342605875957239
1	-1.17247810654293	-0.121221742598866	-0.144475415973731
1	0.128151200779866	-0.377630080108246	-0.314373984152515
1	0.628922376068015	-0.189851862348931	-0.65207195192204
1	-0.549334575899429	-0.16323280184588	0.950528979360141
1	-2.83282081855253	0.084942849340806	0.546682067516888
1	-1.03946783819458	-0.547346545370891	-0.500350773055519
1	-0.355841718843877	-0.597853051243708	-0.440999269793199
1	0.304747188147386	-1.98994638225752	-1.49023991337145
1	0.630541072141017	-0.230872496858137	-1.43775133198003
1	1.24458835301077	-1.56024110507878	0.967748789489792
1	-0.844379552888116	-0.786448124254013	0.989518862272912
1	-0.177089594308496	-0.584377783623043	-0.168309441050618
1	-0.421123606486651	1.1282555517747	-0.421388115458158
1	-0.370650921267639	0.328070846490581	-1.14106103284929
1	0.304430632579795	-0.443523020123069	-0.238649720203927
1	-0.338263481199904	-0.175064755673443	-0.154776650814787
1	-1.58563654953116	-1.6045744485775	0.172970559675149
1	-1.56736645335771	-1.78139454775571	0.337588691218637
1	-1.04642444831517	1.14724924777256	0.481444601464194
1	-1.58470022234565	0.287515228400947	-1.2370123508189
1	-0.379368140084889	-1.30351549932259	1.89914936668454
1	1.20871374490098	-1.26307617269484	0.242598444738332
1	-0.290397912130041	-0.81081142028869	-0.896193939558899
1	0.466696876220844	0.956903751638586	-1.84998690160571
1	-0.616732117277355	-0.01473690477547	0.385772330158289
1	-0.895860098797861	-1.4640114017069	-0.919614148042632
1	-2.27326192584385	-1.96510323426303	-0.0534952947281944
1	-0.817055029707097	-1.03764220498245	1.72879511709571
1	-1.56491961237194	-1.21620290875077	-0.501771867359316
1	-1.89911627320926	0.248436400368875	-0.557180337271372
1	-0.0580946715420545	0.736192814803244	0.0874746016162631
1	-0.522047819214994	-0.452124521000333	-0.30720235337124
1	-0.701660163060808	-0.935853022216118	-1.06131224257413
1	1.08181194950481	-1.97649320708736	-0.448326478886
1	-0.939001676815464	-1.02821036280503	0.801413191581348
1	-1.80657931585343	-1.4272883050194	1.11326183232065
1	-1.41519428855496	-0.0994941123584142	-2.14806615106247
1	-0.206455719550152	-0.863824175827999	0.323407600420488
1	0.827508659205028	-0.346904155219934	-1.27131655910755
1	-0.1587318512134	0.732788057038602	0.19572570605311
1	-2.01941192822968	0.422256917694051	1.60932046759585
1	0.984145295708537	-1.13647875492989	-0.532868542896268
1	-3.2475697930259	-1.51947646481317	-0.280042828806851
1	-1.98289380683196	-1.49819399567824	0.36443062745598
1	-1.15584198372848	-0.620681986447628	-0.331777981147462
1	-2.17538902193774	-0.640424096876303	-0.328300032383451
1	0.311884062954944	0.996699733279515	-1.42999931691698
1	-1.04410527548661	-0.760653567719995	0.637209662432471
1	-0.697361440249802	-0.697940855155136	2.13732962593024
1	-0.0549832449244528	0.997667946648912	-0.727844486310549
1	0.996630920950377	-0.871065823410002	-1.38994360257109
1	-1.9589075744485	-0.91161595511693	0.519685608788066
1	-2.22903751159362	-0.6928973866244	-0.760410100979747
1	-0.483009989930448	-1.36535405618872	0.689936887860522
1	-1.10511105608397	-2.48972705128297	0.329311558143516
1	0.731843814049072	-0.384051805335696	-1.14907453370146
1	0.621715660510883	-1.08283360953216	-0.723666142947771
1	1.29804869185451	0.497359876038711	0.15704711834289
1	0.0854563342962842	0.662303986768363	-0.32651432425663
1	-1.34029276009468	-0.894263543735526	-0.150060554530033
1	-1.35207659105917	-1.7202417479368	0.963055064560704
1	0.495511418893889	1.45544842766064	-1.81471031872168
1	0.0952678986205128	-1.33924959395726	-0.356930653811952
1	-2.52561209063276	-1.58176948552218	1.0455357947677
1	0.798651949338115	-0.170916038422976	1.98986133167187
1	-1.22956300246931	1.75547673969423	1.35134425923075
1	-0.0685386188040671	-1.38632594095744	-0.731697106636288
1	0.26884896897613	0.524296514719566	-0.295097428482646
1	-0.444735418194682	0.243197903185145	-0.265786205074539
1	1.23199698148697	0.014365879862785	0.497821819672039
1	-0.0122747562729451	0.214993209930932	-0.996772967581846
1	-0.958982258106082	-0.890479613715904	-0.777361472060552
1	-1.78679524454869	0.472816681590092	0.729321082808156
1	-3.80913169075061	-0.713028211309574	-1.56812733697249
1	-0.425354352522607	-0.689526695296901	-0.416816575711443
1	-0.47739418396503	0.405764907769382	-0.548468015424269
1	-0.805299447547575	-0.462475316794933	-1.01375837039759
1	-0.743444536346638	-2.42930293400014	-0.650469948399811
1	-1.33082280367086	0.332247217368177	-0.254000666460422
1	0.512341181321405	-1.36493625469257	-2.4317159331891
1	-0.384951376568953	-0.108747370223302	0.2485289216518
1	-0.582140504247319	-0.197903823059317	-1.59500359542073
1	0.838763897713141	-2.23905706222125	-2.44260519417851
1	-0.736504726009417	-1.60904291910283	0.671520163574189
1	0.0855862802962204	0.0213966890377459	0.723717399724436
1	-0.45160896084429	-0.166262958969439	0.732849310613243
1	-1.28640014503757	-0.100848073617763	1.09876024475541
1	-1.48000802739324	-0.00795276118339328	-1.32402245688864
1	0.277197384453692	-1.00120814735281	-0.614536380886786
1	-0.567041400844098	-0.679862787026174	0.465842067232437
1	0.983386735679712	-0.507493552897015	0.427391598279392
1	0.248310524330797	-0.761373749218959	-0.657528275465515
1	1.45060911582816	0.0619851549489479	1.13317724820858
1	-2.00400979329163	-1.95894030084015	-0.3259781288694
1	0.116097281340608	0.267519734105125	-0.456501641566128
1	-1.57413504105262	0.0256538225245115	-2.4955378970027
1	-0.687981795922856	0.44428162032848	-2.52761453762078
1	-1.48684431733958	-0.000268824123171529	-0.240189068667809
1	-1.01279546396439	0.359253784246876	-1.03439401621885
1	-1.21857071908107	-0.577057718000247	-0.14961092010211
1	-0.569086841805565	-0.820769288728317	-0.625306245858667
1	-0.461383877960171	-1.3568547939367	-1.33106513478093
1	-1.86669502555972	-0.411291253867207	1.59288544244269
1	-0.8134140329228	-0.853943564985143	0.208067042261078
1	-0.647586624126369	1.31038753988406	1.45898439396768
1	-0.679414948498625	-0.9559959852279	-0.123537645430815
1	-0.748750054267153	-0.116540917574414	-0.816246541903973
1	-1.00169590201118	0.918467046160789	0.277400476643904
1	-1.66454212280876	0.994325777243849	0.0955522171638046
1	-0.271841487968589	0.103871293656194	-1.09414239905736
1	-0.500245098533607	-0.689612017142957	-0.260918254231805
1	-1.48748335181624	-1.03281015710215	-1.44169207169236
1	1.29855883609185	0.60192728100545	2.22551897187481
1	-0.34946439199135	0.138053729453277	0.0386658344098179
1	-2.05996111016927	-0.485940358478347	-0.45278834002504
1	-1.09038883877684	-0.3758885212478	-0.790922640513226
1	1.35796909697246	0.324968973067242	-0.997527104324388
1	-1.82532882117848	-0.37921704064006	-0.970337039774174
1	-1.93877385201836	-1.10088199270838	-1.94097491163831
1	-2.1157637272242	1.20168414818521	-1.14757586581748
1	0.207427006537736	0.912783357974927	-0.688384193226271
1	-0.369323473971246	-1.38657594909793	-0.993600641895551
1	-0.826502409860964	-0.513404280115981	-1.28709210648256
1	0.799176175153542	-1.3607007509885	0.561929785550661
1	-0.443462523100097	-1.49571615278189	-1.623147997985
1	-0.0313705326999972	-0.194094622478139	-0.880510651965063
1	-2.32886467106691	-1.3368515142038	-1.25627812405744
1	1.15059841296975	-1.62866771830293	0.563736078488466
1	-0.812191375419626	-0.490457763644007	1.28277177215786
1	-0.417132960882335	0.718501337516463	0.600292949360227
1	0.334559302418964	0.129530540845842	1.38712328017251
1	-2.0149147406479	-0.432597319190893	0.536536199401407
1	-0.0854758526000904	-2.0967479845121	0.213986285733793
1	-1.11594188868567	1.05133790927824	-0.375607955854003
1	-0.262868056553247	-0.147302153528422	0.368823920095267
1	0.430886726073424	-0.0120221599756053	0.52498939139193
1	-1.99019289800368	1.16569657182277	-1.44325644964382
1	0.167630396387777	-0.613895968732788	1.3869569881562
1	0.756302498770953	0.667860373071261	1.67923461843221
1	-3.09196127325117	-1.55904532365296	1.04348966919494
1	0.71601830268865	0.887945491491144	1.98457963844439
1	-0.938157667922606	-1.13230459154116	0.377040722867997
1	-0.0927220123805131	-1.00398173055196	0.897902062823762
1	-2.12643834109228	-1.4871059972277	2.27047824481743
1	0.152925348441915	-2.20350138569897	0.741455843007584
1	0.302337503987902	0.529793796121437	-0.691358548163102
1	-0.485415292046719	-2.66546599038671	-2.72030301150088
1	0.183473393061986	0.611644314503944	0.945169100432305
1	1.09695586107519	-1.13147124877672	0.130986228434347
1	1.05742679676593	-1.14875428182054	-2.09782277347338
1	0.491345634045402	-1.36806998631332	0.415764423965804
1	0.696291303158528	-1.98905631944523	-1.09879551412641
1	0.678612574900237	-0.0463788401119227	-2.65654280784711
1	0.699753419186539	-2.81298881110896	0.637039526203131
1	1.41685099689058	-1.94826331232421	-1.94218810524299
1	-1.37599490703366	-0.945197988230248	-1.19400295374111
1	-1.32837729023737	-0.931302280935061	-1.37230092771193
1	-0.0426757400075669	1.25584167475784	-0.0802097634278897
1	-1.39884039605665	-1.15572150197238	-0.0587786259977595
1	-2.32295109795306	-2.34348706480266	1.90882318043034
1	-1.57295508046663	-0.935397257506578	1.37844013232798
1	-2.13673128187006	-1.1519240272717	0.508893635421931
1	-0.724031870579235	-1.60082952736002	-0.883346360356424
1	0.385371641467578	0.679083825799429	1.27236754897874
1	0.620626456200578	-0.869873079703778	0.248121252835145
1	-0.364054841947226	0.449777391743562	-1.27197074456666
1	-0.605253426541742	0.0741564512095814	0.691464336389387
1	-0.871850100661791	-0.370658098302266	-0.179781555947425
1	0.948351140395733	0.118572391731285	-1.84819013129527
1	-0.744894445108464	-1.12400461796525	0.293960929103281
1	-1.87862175988513	-0.208457515185564	-2.05009503191074
1	-1.23610001375677	1.43522970836311	-0.830534757134347
1	-0.226282545205742	1.61124684336275	0.138842820542804
1	0.0671579929034845	-1.01984763355751	2.31691402453502
1	-0.588916239643557	1.18758420182868	0.000639625122714732
1	-1.27544594062833	-1.91724578895261	-2.13566101259712
1	-1.11595880382592	0.61694982724366	2.15336677774469
1	0.346710920118544	-0.900387781852744	0.205562716791854
1	-0.254634296403173	-1.22967258290204	0.30638309923929
1	-1.94317824717865	-0.574925019837707	-0.783638855785847
1	-2.21017509937683	0.0723480513799857	-0.765726291632523
1	-0.510474547853613	-0.846158122111957	0.316192576293491
1	0.905922689191992	1.01790065798493	-0.502697174378107
1	0.254043710006087	-1.29159100234019	1.51426110584217
1	-0.0813258091189484	-1.95177017782472	0.796182347779897
1	0.417833234830248	1.19873798587435	0.597266893142091
1	-0.352599417617997	1.03852030578043	-1.63356544132757
1	-1.48127342452157	-1.39716959425539	0.782876030350608
1	-1.89779399785657	-2.17058561675623	0.256802306696959
1	-0.460860375702336	-1.9303543613437	0.101305406864178
1	0.0506420418079	-1.25496213688336	-0.486009494012239
1	-2.55671863402817	-2.21454427248591	-0.31167418644982
1	-0.11002014300653	-0.555607872936883	1.1875143632419
1	-1.5100859750094	-0.714185775377853	-0.604518450920378
1	-2.10045309597455	0.520775945345143	-0.241109811735574
1	0.339763121429962	-0.235843995522965	-0.498370728639615
1	-0.0165400978271362	-1.39635070606819	-0.290862278811551
1	0.259645590775956	0.202052018818522	-0.0814551648551799
1	-1.06415098133281	0.27217351576012	2.06809367307462
1	-0.37729298017348	-2.90189138478832	-1.12048469227072
1	-2.09638890609852	0.61671768744757	-1.93524783871638
1	-1.98075636924894	-0.449156004367263	1.32564106217494
1	-0.163161973976364	-0.855844172556953	0.0164574959472154
1	-0.344728976800881	-0.280025628819058	-1.49659774017024
1	0.613692021370718	-0.192801836160489	-1.26609308557831
1	-1.66848357848553	0.0935395816611669	-0.0350825030464053
1	-1.76136528589027	-1.17655657028953	-0.812312408186596
1	-0.465311482571611	0.0826245081376349	-1.01970546544734
1	-1.63064210375191	-0.0689986680293422	-0.243305582543748
1	-0.397279458384538	0.0784963124856595	-1.6436283964695
1	-2.44651310802527	-0.515346301178856	-0.251806266816803
1	0.275314433886285	-0.0039597289553519	-1.17227779908241
1	0.0601745112879165	-0.861000856919519	-0.80312357428435
1	-0.834187325871144	-0.532919996969778	1.03030706908746
1	1.0148426940977	0.980003046779745	-1.45496076713788
1	-0.15434238831372	0.132515499192058	-0.802198042606166
1	0.132244499302536	-1.52902892325299	-0.68095668770216
1	-1.92915406414021	-0.27047221510764	-2.5234558461591
1	1.53263980780922	-1.959057750594	-0.0652685990048887
1	-0.9983580116182	0.261464031881325	0.583076223313877
1	0.788508800781469	-0.61420279931697	-0.525632244463311
1	-2.92003747298315	-1.25006939509129	0.42000609235453
1	-2.25192298387562	-0.859682959070769	0.0389986817526799
1	-2.12866083423482	-0.362776506685875	-1.07066182050618
1	-0.550996661836737	-0.577089036254398	-0.945890598258475
1	-0.587096133124218	-0.707720269706332	-1.28810966777078
1	-0.0389748274197478	0.0187948720913392	0.236781744660378
1	-0.732418576177157	-0.918498096380838	1.3682275289501
1	0.185732667498117	-2.30502900117886	0.129218149635198
1	-0.119133123996056	-0.341126016245228	-1.55435309011011
1	1.17416345289067	-0.92020847528707	0.611505226932193
1	0.0881799885461917	-0.144498710017908	3.04997049749837
1	-1.40048143085568	0.885042221711191	-0.304328568032166
1	1.33507047992652	-0.112288790388322	-1.10628277974857
1	-1.08475231557845	1.35450301966869	1.08106645655524
1	-0.124202686962357	1.33528055038486	1.24547655514634
1	-1.94768178464832	-0.645656086364581	-1.93222927267956
1	0.774530337970481	-1.48903130615717	2.69802295002057
1	0.634175117619263	-0.779795824003211	-1.81597876733486
1	-1.0326387856699	1.36730102731244	-0.334573058163778
1	-1.93084679721735	0.522596817616371	0.55036080908014
1	0.196703876382499	0.0607262635915651	1.33727646281316
1	-1.02534237545924	-1.6039072161607	0.889701551713885
1	-0.282383729339631	0.753666296080789	0.426200701707707
1	-2.20005907020277	0.788772644170451	0.332737871806961
1	0.297536530550201	0.0750090221949864	1.23286208845411
1	-2.26927629533713	1.13157899662387	-0.712580377285624
1	0.369430839266655	-0.643670104083519	-0.886624223461587
1	-0.336796837235566	0.587194547507703	-1.08800369416591
1	-0.75387027909471	-0.0518907081417447	0.192871550536107
1	0.483708066170248	1.40093684177023	0.924154840712823
1	-1.91721935436385	-2.09319851851589	0.499341489779771
1	-1.45848673722285	-3.66156630737383	-1.03898863614235
1	-0.0280564643994303	-0.920060826448649	-1.23584854999542
1	-2.0595150530877	-0.453367209548949	1.42307211536285
1	-0.917112158229379	-0.859439664094103	-0.782755304911713
1	-1.04781602217798	-1.9589124132665	0.0892116721939565
1	-1.52681396845607	0.146248677459208	1.17070040696272
1	-0.882359130270802	-0.155337509277783	-0.0554885623999034
1	-0.855099811492452	-1.63211308158268	0.335362231763833
1	-2.11177230319374	-2.81850414849102	-2.26160230195439
1	-0.211240907400741	1.04902671845643	1.21394517336205
1	-1.03157898414382	0.816275556613853	-0.0981810181758892
1	-1.06827063855001	0.745414058600077	-0.887066251397388
1	-0.237646055627811	-0.802647988654457	-1.09212827575508
1	-0.698989755316175	-1.66402639450885	-0.197383336233344
1	-0.607446900186562	-1.70323218047473	-0.962107661576356
1	-0.0544392004854976	-0.669111557916573	0.817038443119321
1	-0.898720235546529	-0.652957528378541	-0.0114143599784099
1	-0.974010990730672	0.106412794257293	-0.11599347472343
1	-1.50212549983606	-0.260486126135406	-1.24510742146992
1	1.01739787042566	0.638237504132973	0.100051333507056
1	-0.158195191682427	-0.00289418970983102	1.92167880706892
1	-0.038405067053098	-2.45102674546521	-0.0499587874279984
1	-0.776857915114635	-0.0571013794293949	-1.60187493355386
1	-0.947384728204736	1.75633353047749	1.44808516401385
1	-1.21996586392285	-0.400047498085881	-0.947685218544289
1	0.415107996125318	-0.954265388323197	0.534408459136983
1	0.416082211283053	-1.45562403958353	-0.362956826980487
1	-1.30066379903035	2.02785538613501	-1.196070878028
1	-0.544396319023185	-0.461836414959173	-0.470650733417408
1	-0.00176374620555497	-1.80609720771866	-0.27880437766318
1	-0.317076848432153	-1.18726304332914	-1.42411155499557
1	1.7796387761263	0.686470741909503	-3.14552775707245
1	-1.48109785165137	-0.609884759828959	-0.816734284619466
1	0.708082512279817	-1.96398076238181	1.7387151272235
1	-0.0925796971015242	-0.231736776259735	-0.986560003000491
1	-1.08561556405055	-0.386404451001222	0.542635787678789
1	-0.781802417871356	-0.0451858755890296	-0.659464460229244
1	-0.506031277267484	0.454434890684762	0.318347584146715
1	-0.416923261695169	-1.59647350440157	0.569127208789608
1	-0.681203037445354	-1.52649994149153	0.532362757845162
1	-0.166181472180938	0.576283849843196	-0.584671106827495
1	-1.39930409463403	0.379746683496119	-0.175057691775067
1	-1.30566036929196	-0.970545839723338	0.318577250447628
1	-1.60803167495407	-0.388031862391143	1.0001822904353
1	-0.242498817918221	-1.7954387256006	-0.702436944906788
1	-0.217461188761062	0.674521952445511	0.291692815653308
1	-0.0947306877902666	-0.423262217858637	1.97648377883332
1	-2.68335401838122	-1.18871603768216	-0.0738189348992968
1	1.13426918684081	-0.558924140442557	-0.983346207654434
1	1.30561833684012	0.97864264790964	1.95831075968342
1	0.293729348596117	0.177909669275195	-0.696580507060096
1	-1.66540692163276	-1.4133898422641	0.34778534502303
1	-1.86054398882885	-0.444294968171784	0.19415469685012
1	0.168274800767216	0.138316189971341	-0.25734936560673
1	0.038608460167753	0.462155720533514	0.25603951304187
1	-1.90582345142323	1.39466990043346	0.156717917612626
1	-0.561970580322301	-0.782513697587771	0.475600882681881
1	-0.108716716296325	-1.23266406896669	0.307287490157663
1	0.203885326259285	-0.96265354725256	-0.555928410580539
1	-1.33809988232483	-1.51609955652762	0.087095136260477
1	-1.40621031085368	-2.16786107819521	-1.35035312742549
1	-1.12193350065477	-0.681107811855843	-1.31924272121189
1	-0.341262937599569	0.152827302331049	-0.513614347084137
1	-0.0975127787514802	-1.46514609135927	-1.90644852883806
1	-1.01252371504965	-1.59344628992277	0.125644230555062
1	-1.82804411091898	-0.709815210438842	-0.500200582347851
1	0.326057059382763	-0.918198463441754	-0.468147661979518
1	-1.22739574437322	0.226579452910771	-0.133978237304413
1	-1.30886455764937	-0.853295630874217	-0.606069468484831
1	0.190365943124919	-2.32819223112013	0.527954517150944
1	-1.46123504092316	0.338757444699908	1.22379114147021
1	0.403915880879121	-1.8441267541505	-0.842907856836041
1	-1.32126932662051	-1.62883000874891	-0.491903258791932
1	-2.19689879709119	-0.0519499983963687	-0.345278858484527
1	0.738022012380948	1.18450254205524	-0.592481716057046
1	0.275365005221738	-0.708765407597979	-1.86444630563293
1	-2.38618863229116	-0.382453666073787	-0.909920104895771
1	-0.531639423465803	-1.99289584321798	0.0774174986998544
1	-1.201011221194	-0.622101771191665	-2.13960845032879
1	-0.959136102060715	0.170558877487018	0.219438246580033
1	-0.465263226339493	1.06824531108488	1.67376422622979
1	-2.66216713528497	-0.434916893089593	0.0118515207625133
1	-0.218284719041958	-1.11472462871853	1.25477131160487
1	-1.23653593121231	-1.45229563726587	0.117047546908109
1	-0.301776488702069	-1.13997930549094	1.23521507310433
1	-1.6799665869777	0.0980052322295174	1.11844448304667
1	-0.0906253663750796	-1.57325217720911	0.319047272130051
1	1.0315876795145	0.240605357999732	-0.601167461552474
1	-0.527290846890467	-0.0622508202405558	-0.57282810880126
1	-0.180129709566383	-0.88256193690728	0.087730074976896
1	-1.48935621838334	-0.37539476199753	-0.37769510576109
1	0.939566727981258	-0.550141396129923	1.13262982436965
1	1.51331519284716	-1.31127503774256	-0.177063583008225
1	0.910285880026486	-0.501825677119488	2.3429378024272
1	-0.0139438620217479	0.294304180669146	-0.239057009825447
1	-1.63761707487633	0.828633094386151	-0.714670557891341
1	-1.44682045150425	-1.28543495102572	1.78398131978733
1	-0.968478284924659	-0.583877701462756	-0.332184637306259
1	0.23779570686422	-0.292544530952587	-1.03230365445591
1	-0.30781584556823	-0.495617703897005	-1.22892115268175
1	-0.125466332540147	-2.54176929897887	0.659684657634469
1	-0.944166009827802	0.640439550766203	-0.552191249860981
1	-2.16792945892024	-0.340117132138519	1.31963985573647
1	-0.862663501564162	-1.16406325122837	-1.33619213704568
1	-0.895054382548167	0.150046390308927	1.20564965733586
1	-0.814980621466861	0.814458639008191	0.420296450040525
1	-0.673962119018464	-1.65798316415452	2.04555542733459
1	1.11748900879304	-0.416476451673366	-0.810959512256054
1	0.0688870509146258	-0.412133170220215	-1.19657628793776
1	-0.928336865234962	-1.16041010769169	-2.0505294601361
1	-0.680358194667429	0.841088143780403	0.161600133004905
1	0.51774088684772	-0.295868512740949	0.803168799360048
1	-0.134698316461894	-0.253506969313997	-1.93492204509454
1	-2.43413441429159	-0.77004525392455	-1.17051124446651
